"","cbsa_name","cbsa_code","tech_name","lq","div","ubi","KCI","TCI"
"1583","Houston-The Woodlands-Sugar Land, TX","26420","communications infrastructure",29.605,46,5,58.3538427281448,62.6
"1584","Houston-The Woodlands-Sugar Land, TX","26420"," industrial engineering",26.9136363636364,46,5,58.3538427281448,96.2
"1585","Houston-The Woodlands-Sugar Land, TX","26420"," simulation",24.6708333333333,46,4,58.3538427281448,96
"1586","Houston-The Woodlands-Sugar Land, TX","26420"," bioinformatics",18.503125,46,3,58.3538427281448,108.333333333333
"1587","Houston-The Woodlands-Sugar Land, TX","26420"," environmental engineering",18.503125,46,9,58.3538427281448,43.2222222222222
"1588","Houston-The Woodlands-Sugar Land, TX","26420"," greentech",18.503125,46,9,58.3538427281448,64.2222222222222
"1589","Houston-The Woodlands-Sugar Land, TX","26420","cleantech",18.503125,46,7,58.3538427281448,23.5714285714286
"1590","Houston-The Woodlands-Sugar Land, TX","26420"," clean energy",13.4568181818182,46,8,58.3538427281448,67.875
"1591","Houston-The Woodlands-Sugar Land, TX","26420"," software engineering",12.3354166666667,46,8,58.3538427281448,80.875
"1592","Houston-The Woodlands-Sugar Land, TX","26420"," energy storage",11.842,46,14,58.3538427281448,49.2142857142857
"1593","Houston-The Woodlands-Sugar Land, TX","26420"," mechanical engineering",10.5732142857143,46,9,58.3538427281448,60.7777777777778
"1594","Houston-The Woodlands-Sugar Land, TX","26420"," higher education",9.2515625,46,7,58.3538427281448,80.7142857142857
"1595","Houston-The Woodlands-Sugar Land, TX","26420"," chemical",7.40125,46,15,58.3538427281448,41.0666666666667
"1596","Houston-The Woodlands-Sugar Land, TX","26420"," online games",7.40125,46,10,58.3538427281448,76.8
"1597","Houston-The Woodlands-Sugar Land, TX","26420"," nanotechnology",6.72840909090909,46,15,58.3538427281448,59.1333333333333
"1598","Houston-The Woodlands-Sugar Land, TX","26420"," logistics",6.65280898876405,46,23,58.3538427281448,50
"1599","Houston-The Woodlands-Sugar Land, TX","26420"," data storage",6.43586956521739,46,9,58.3538427281448,73.1111111111111
"1600","Houston-The Woodlands-Sugar Land, TX","26420"," energy management",6.16770833333333,46,12,58.3538427281448,72
"1601","Houston-The Woodlands-Sugar Land, TX","26420"," electric vehicle",5.921,46,15,58.3538427281448,65.6666666666667
"1602","Houston-The Woodlands-Sugar Land, TX","26420"," data mining",5.10431034482759,46,10,58.3538427281448,76.5
"1603","Houston-The Woodlands-Sugar Land, TX","26420"," enterprise applications",3.89539473684211,46,13,58.3538427281448,68.3076923076923
"1604","Houston-The Woodlands-Sugar Land, TX","26420"," cloud infrastructure",3.79551282051282,46,9,58.3538427281448,95.1111111111111
"1605","Houston-The Woodlands-Sugar Land, TX","26420"," energy efficiency",3.700625,46,17,58.3538427281448,39.1764705882353
"1606","Houston-The Woodlands-Sugar Land, TX","26420"," data integration",3.52440476190476,46,17,58.3538427281448,64.8823529411765
"1607","Houston-The Woodlands-Sugar Land, TX","26420"," e-commerce platforms",3.14946808510638,46,14,58.3538427281448,67.5714285714286
"1608","Houston-The Woodlands-Sugar Land, TX","26420"," life science",2.81952380952381,46,29,58.3538427281448,36.1379310344828
"1609","Houston-The Woodlands-Sugar Land, TX","26420"," finance",2.65913173652695,46,30,58.3538427281448,40.5
"1610","Houston-The Woodlands-Sugar Land, TX","26420"," pharmaceutical",2.5969298245614,46,34,58.3538427281448,33.5
"1611","Houston-The Woodlands-Sugar Land, TX","26420"," developer platform",2.55215517241379,46,25,58.3538427281448,40.72
"1612","Houston-The Woodlands-Sugar Land, TX","26420"," cryptocurrency",2.3875,46,14,58.3538427281448,62.0714285714286
"1613","Houston-The Woodlands-Sugar Land, TX","26420"," data visualization",2.14528985507246,46,16,58.3538427281448,68.6875
"1614","Houston-The Woodlands-Sugar Land, TX","26420"," edtech",2.14528985507246,46,19,58.3538427281448,60.7894736842105
"1615","Houston-The Woodlands-Sugar Land, TX","26420"," analytics",2.05590277777778,46,18,58.3538427281448,60.3333333333333
"1616","Houston-The Woodlands-Sugar Land, TX","26420"," music",1.89775641025641,46,22,58.3538427281448,43.5909090909091
"1617","Houston-The Woodlands-Sugar Land, TX","26420"," electronics",1.66320224719101,46,26,58.3538427281448,46.6538461538462
"1618","Houston-The Woodlands-Sugar Land, TX","26420"," genetics",1.62664835164835,46,19,58.3538427281448,54.0526315789474
"1619","Houston-The Woodlands-Sugar Land, TX","26420"," health diagnostics",1.60896739130435,46,45,58.3538427281448,30.7333333333333
"1620","Houston-The Woodlands-Sugar Land, TX","26420"," insurance",1.46559405940594,46,29,58.3538427281448,46.3793103448276
"1621","Houston-The Woodlands-Sugar Land, TX","26420"," computer",1.34568181818182,46,24,58.3538427281448,39.7083333333333
"1622","Houston-The Woodlands-Sugar Land, TX","26420"," medical",1.24129979035639,46,97,58.3538427281448,16.4742268041237
"1623","Houston-The Woodlands-Sugar Land, TX","26420"," hospital",1.22334710743802,46,38,58.3538427281448,27.4473684210526
"1624","Houston-The Woodlands-Sugar Land, TX","26420"," enterprise software",1.12566539923954,46,45,58.3538427281448,24.6666666666667
"1625","Houston-The Woodlands-Sugar Land, TX","26420"," machine learning",1.10466417910448,46,29,58.3538427281448,37.2758620689655
"1626","Oxnard-Thousand Oaks-Ventura, CA","37100","ad network",148.025,19,4,58.2838156869653,77.5
"1627","Oxnard-Thousand Oaks-Ventura, CA","37100","developer tools",118.42,19,5,58.2838156869653,62.4
"1628","Oxnard-Thousand Oaks-Ventura, CA","37100"," consumer applications",84.5857142857143,19,6,58.2838156869653,83.5
"1629","Oxnard-Thousand Oaks-Ventura, CA","37100"," last mile transportation",65.7888888888889,19,7,58.2838156869653,108.571428571429
"1630","Oxnard-Thousand Oaks-Ventura, CA","37100"," fleet management",49.3416666666667,19,6,58.2838156869653,92.3333333333333
"1631","Oxnard-Thousand Oaks-Ventura, CA","37100"," ride sharing",37.00625,19,6,58.2838156869653,86.6666666666667
"1632","Oxnard-Thousand Oaks-Ventura, CA","37100"," advertising platforms",28.1952380952381,19,13,58.2838156869653,73.3076923076923
"1633","Oxnard-Thousand Oaks-Ventura, CA","37100"," mobile advertising",25.7434782608696,19,11,58.2838156869653,91.3636363636364
"1634","Oxnard-Thousand Oaks-Ventura, CA","37100"," lead generation",22.7730769230769,19,13,58.2838156869653,78.3076923076923
"1635","Oxnard-Thousand Oaks-Ventura, CA","37100","analytics",13.1577777777778,19,30,58.2838156869653,25.6
"1636","Oxnard-Thousand Oaks-Ventura, CA","37100"," location based services",8.70735294117647,19,19,58.2838156869653,60.7368421052632
"1637","Oxnard-Thousand Oaks-Ventura, CA","37100"," messaging",6.72840909090909,19,19,58.2838156869653,64.3684210526316
"1638","Oxnard-Thousand Oaks-Ventura, CA","37100"," information services",3.50355029585799,19,42,58.2838156869653,28.2857142857143
"1639","Oxnard-Thousand Oaks-Ventura, CA","37100"," marketing",2.76682242990654,19,37,58.2838156869653,27.5135135135135
"1640","Oxnard-Thousand Oaks-Ventura, CA","37100"," medical device",2.7412037037037,19,60,58.2838156869653,24.3666666666667
"1641","Oxnard-Thousand Oaks-Ventura, CA","37100"," mobile apps",2.65515695067265,19,42,58.2838156869653,32.9523809523809
"1642","Oxnard-Thousand Oaks-Ventura, CA","37100"," internet of things",2.58558951965066,19,38,58.2838156869653,35.8684210526316
"1643","Oxnard-Thousand Oaks-Ventura, CA","37100"," machine learning",1.4728855721393,19,29,58.2838156869653,37.2758620689655
"1644","Oxnard-Thousand Oaks-Ventura, CA","37100"," medical",1.24129979035639,19,97,58.2838156869653,16.4742268041237
"1645","Baltimore-Columbia-Towson, MD","12580"," cosmetic surgery",32.179347826087,48,4,56.6085531671597,82.75
"1646","Baltimore-Columbia-Towson, MD","12580"," intrusion detection",21.4528985507246,48,4,56.6085531671597,95
"1647","Baltimore-Columbia-Towson, MD","12580"," skill assessment",21.4528985507246,48,4,56.6085531671597,93
"1648","Baltimore-Columbia-Towson, MD","12580","business intelligence",21.4528985507246,48,6,56.6085531671597,85.8333333333333
"1649","Baltimore-Columbia-Towson, MD","12580","child care",21.4528985507246,48,6,56.6085531671597,42.6666666666667
"1650","Baltimore-Columbia-Towson, MD","12580","clean energy",18.388198757764,48,6,56.6085531671597,60.5
"1651","Baltimore-Columbia-Towson, MD","12580","cyber security",18.388198757764,48,6,56.6085531671597,80.6666666666667
"1652","Baltimore-Columbia-Towson, MD","12580"," privacy",16.0896739130435,48,7,56.6085531671597,94.8571428571429
"1653","Baltimore-Columbia-Towson, MD","12580"," psychology",16.0896739130435,48,5,56.6085531671597,74.4
"1654","Baltimore-Columbia-Towson, MD","12580"," machinery manufacturing",14.3019323671498,48,6,56.6085531671597,77.6666666666667
"1655","Baltimore-Columbia-Towson, MD","12580"," flash storage",11.701581027668,48,5,56.6085531671597,81.6
"1656","Baltimore-Columbia-Towson, MD","12580"," mhealth",7.80105401844532,48,21,56.6085531671597,49.8095238095238
"1657","Baltimore-Columbia-Towson, MD","12580"," security",7.63577745025792,48,22,56.6085531671597,50.5454545454545
"1658","Baltimore-Columbia-Towson, MD","12580"," cyber security",6.83455175067334,48,16,56.6085531671597,58.125
"1659","Baltimore-Columbia-Towson, MD","12580","enterprise software",6.7745995423341,48,16,56.6085531671597,47.125
"1660","Baltimore-Columbia-Towson, MD","12580"," chemical",6.43586956521739,48,15,56.6085531671597,41.0666666666667
"1661","Baltimore-Columbia-Towson, MD","12580"," supply chain management",6.12939958592133,48,11,56.6085531671597,75.2727272727273
"1662","Baltimore-Columbia-Towson, MD","12580"," video games",5.85079051383399,48,14,56.6085531671597,54
"1663","Baltimore-Columbia-Towson, MD","12580"," social network",4.95066889632107,48,10,56.6085531671597,82.3
"1664","Baltimore-Columbia-Towson, MD","12580"," computer vision",4.22024233784747,48,12,56.6085531671597,58.75
"1665","Baltimore-Columbia-Towson, MD","12580"," oil and gas",4.15217391304348,48,18,56.6085531671597,35.7222222222222
"1666","Baltimore-Columbia-Towson, MD","12580"," open source",3.90052700922266,48,8,56.6085531671597,73.25
"1667","Baltimore-Columbia-Towson, MD","12580"," food delivery",3.78580562659847,48,13,56.6085531671597,68.8461538461538
"1668","Baltimore-Columbia-Towson, MD","12580"," search engine",3.47884841363102,48,14,56.6085531671597,70.7142857142857
"1669","Baltimore-Columbia-Towson, MD","12580"," enterprise applications",3.38729977116705,48,13,56.6085531671597,68.3076923076923
"1670","Baltimore-Columbia-Towson, MD","12580"," data integration",3.06469979296066,48,17,56.6085531671597,64.8823529411765
"1671","Baltimore-Columbia-Towson, MD","12580","analytics",2.86038647342995,48,30,56.6085531671597,25.6
"1672","Baltimore-Columbia-Towson, MD","12580"," natural language processing",2.68161231884058,48,10,56.6085531671597,79.4
"1673","Baltimore-Columbia-Towson, MD","12580"," clinical trials",2.62688553682342,48,18,56.6085531671597,52.4444444444444
"1674","Baltimore-Columbia-Towson, MD","12580"," predictive analytics",2.62688553682342,48,27,56.6085531671597,46.1111111111111
"1675","Baltimore-Columbia-Towson, MD","12580"," online portals",2.57434782608696,48,21,56.6085531671597,44.1428571428571
"1676","Baltimore-Columbia-Towson, MD","12580"," telecommunications",2.52387041773231,48,24,56.6085531671597,43.9583333333333
"1677","Baltimore-Columbia-Towson, MD","12580"," cloud data services",2.18165070007369,48,14,56.6085531671597,57.8571428571429
"1678","Baltimore-Columbia-Towson, MD","12580"," medical",2.15878224409808,48,97,56.6085531671597,16.4742268041237
"1679","Baltimore-Columbia-Towson, MD","12580"," developer apis",2.14528985507246,48,13,56.6085531671597,58.9230769230769
"1680","Baltimore-Columbia-Towson, MD","12580"," renewable energy",1.69364988558352,48,32,56.6085531671597,40.28125
"1681","Baltimore-Columbia-Towson, MD","12580"," business intelligence",1.4626976284585,48,23,56.6085531671597,42.4347826086956
"1682","Baltimore-Columbia-Towson, MD","12580"," messaging",1.4626976284585,48,19,56.6085531671597,64.3684210526316
"1683","Baltimore-Columbia-Towson, MD","12580"," logistics",1.44626282364436,48,23,56.6085531671597,50
"1684","Baltimore-Columbia-Towson, MD","12580"," insurance",1.27442961687473,48,29,56.6085531671597,46.3793103448276
"1685","Baltimore-Columbia-Towson, MD","12580"," big data",1.22978399335364,48,36,56.6085531671597,37.8888888888889
"1686","Baltimore-Columbia-Towson, MD","12580"," life science",1.22587991718426,48,29,56.6085531671597,36.1379310344828
"1687","Baltimore-Columbia-Towson, MD","12580"," medical device",1.19182769726248,48,60,56.6085531671597,24.3666666666667
"1688","Baltimore-Columbia-Towson, MD","12580"," computer",1.1701581027668,48,24,56.6085531671597,39.7083333333333
"1689","Baltimore-Columbia-Towson, MD","12580"," network security",1.1701581027668,48,17,56.6085531671597,49.1764705882353
"1690","Baltimore-Columbia-Towson, MD","12580"," mobile apps",1.15441606550985,48,42,56.6085531671597,32.9523809523809
"1691","Baltimore-Columbia-Towson, MD","12580"," pharmaceutical",1.12909992372235,48,34,56.6085531671597,33.5
"1692","Baltimore-Columbia-Towson, MD","12580"," hospital",1.06378009342436,48,38,56.6085531671597,27.4473684210526
"1693","Phoenix-Mesa-Chandler, AZ","38060","big data",44.8560606060606,37,4,56.4106928546454,52.25
"1694","Phoenix-Mesa-Chandler, AZ","38060"," mining technology",29.9040404040404,37,5,56.4106928546454,73.6
"1695","Phoenix-Mesa-Chandler, AZ","38060"," music streaming",25.6320346320346,37,6,56.4106928546454,74
"1696","Phoenix-Mesa-Chandler, AZ","38060"," lending",18.8867623604466,37,8,56.4106928546454,85.75
"1697","Phoenix-Mesa-Chandler, AZ","38060"," procurement",17.9424242424242,37,7,56.4106928546454,80.5714285714286
"1698","Phoenix-Mesa-Chandler, AZ","38060"," dental",13.8018648018648,37,8,56.4106928546454,66.375
"1699","Phoenix-Mesa-Chandler, AZ","38060"," cannabis",11.2140151515152,37,16,56.4106928546454,63.1875
"1700","Phoenix-Mesa-Chandler, AZ","38060"," home health care",9.44338118022329,37,14,56.4106928546454,65.8571428571429
"1701","Phoenix-Mesa-Chandler, AZ","38060"," document management",8.97121212121212,37,11,56.4106928546454,64
"1702","Phoenix-Mesa-Chandler, AZ","38060"," cleantech",8.54401154401154,37,10,56.4106928546454,56.9
"1703","Phoenix-Mesa-Chandler, AZ","38060"," mhealth",8.15564738292011,37,21,56.4106928546454,49.8095238095238
"1704","Phoenix-Mesa-Chandler, AZ","38060"," content marketing",7.80105401844532,37,6,56.4106928546454,112.5
"1705","Phoenix-Mesa-Chandler, AZ","38060"," electric vehicle",7.1769696969697,37,15,56.4106928546454,65.6666666666667
"1706","Phoenix-Mesa-Chandler, AZ","38060"," renewable energy",7.08253588516746,37,32,56.4106928546454,40.28125
"1707","Phoenix-Mesa-Chandler, AZ","38060"," identity management",6.64534231200898,37,12,56.4106928546454,81.6666666666667
"1708","Phoenix-Mesa-Chandler, AZ","38060"," data mining",6.18704284221526,37,10,56.4106928546454,76.5
"1709","Phoenix-Mesa-Chandler, AZ","38060"," email",6.18704284221526,37,11,56.4106928546454,81.1818181818182
"1710","Phoenix-Mesa-Chandler, AZ","38060"," oil and gas",5.78787878787879,37,18,56.4106928546454,35.7222222222222
"1711","Phoenix-Mesa-Chandler, AZ","38060"," sales automation",4.98400673400673,37,14,56.4106928546454,66.9285714285714
"1712","Phoenix-Mesa-Chandler, AZ","38060"," e-learning",4.72169059011164,37,16,56.4106928546454,71.9375
"1713","Phoenix-Mesa-Chandler, AZ","38060"," mobile payments",4.37620103473762,37,16,56.4106928546454,60.3125
"1714","Phoenix-Mesa-Chandler, AZ","38060"," advertising platforms",4.27200577200577,37,13,56.4106928546454,73.3076923076923
"1715","Phoenix-Mesa-Chandler, AZ","38060"," messaging",4.07782369146005,37,19,56.4106928546454,64.3684210526316
"1716","Phoenix-Mesa-Chandler, AZ","38060"," health diagnostics",3.90052700922266,37,45,56.4106928546454,30.7333333333333
"1717","Phoenix-Mesa-Chandler, AZ","38060"," market research",3.73800505050505,37,18,56.4106928546454,42.3333333333333
"1718","Phoenix-Mesa-Chandler, AZ","38060"," security",3.04108885464818,37,22,56.4106928546454,50.5454545454545
"1719","Phoenix-Mesa-Chandler, AZ","38060"," hospital",2.96568995742549,37,38,56.4106928546454,27.4473684210526
"1720","Phoenix-Mesa-Chandler, AZ","38060"," marketing",2.51529311809686,37,37,56.4106928546454,27.5135135135135
"1721","Phoenix-Mesa-Chandler, AZ","38060"," retail technology",2.3301849665486,37,22,56.4106928546454,54.1818181818182
"1722","Phoenix-Mesa-Chandler, AZ","38060"," logistics",2.01600272386789,37,23,56.4106928546454,50
"1723","Phoenix-Mesa-Chandler, AZ","38060"," saas",1.65826471741444,37,59,56.4106928546454,28.4915254237288
"1724","Phoenix-Mesa-Chandler, AZ","38060"," computer",1.63112947658402,37,24,56.4106928546454,39.7083333333333
"1725","Phoenix-Mesa-Chandler, AZ","38060"," mobile apps",1.60918603071069,37,42,56.4106928546454,32.9523809523809
"1726","Phoenix-Mesa-Chandler, AZ","38060"," cyber security",1.58782515419684,37,16,56.4106928546454,58.125
"1727","Phoenix-Mesa-Chandler, AZ","38060"," medical",1.5046058064926,37,97,56.4106928546454,16.4742268041237
"1728","Phoenix-Mesa-Chandler, AZ","38060"," fintech",1.14282956958116,37,37,56.4106928546454,37.7297297297297
"1729","Phoenix-Mesa-Chandler, AZ","38060"," information services",1.06168190783575,37,42,56.4106928546454,28.2857142857143
"1730","Portland-Vancouver-Hillsboro, OR-WA","38900","accounting",27.2229885057471,59,5,55.8453117772977,15.4
"1731","Portland-Vancouver-Hillsboro, OR-WA","38900"," embedded systems",22.6858237547893,59,5,55.8453117772977,105
"1732","Portland-Vancouver-Hillsboro, OR-WA","38900"," incubators",19.4449917898194,59,6,55.8453117772977,108.833333333333
"1733","Portland-Vancouver-Hillsboro, OR-WA","38900"," web apps",19.4449917898194,59,6,55.8453117772977,74
"1734","Portland-Vancouver-Hillsboro, OR-WA","38900"," drone management",17.014367816092,59,7,55.8453117772977,63.7142857142857
"1735","Portland-Vancouver-Hillsboro, OR-WA","38900"," gamification",15.1238825031928,59,5,55.8453117772977,89.4
"1736","Portland-Vancouver-Hillsboro, OR-WA","38900","banking",12.3740856844305,59,10,55.8453117772977,44
"1737","Portland-Vancouver-Hillsboro, OR-WA","38900"," parking",11.3429118773946,59,10,55.8453117772977,60.7
"1738","Portland-Vancouver-Hillsboro, OR-WA","38900"," dental",10.4703801945181,59,8,55.8453117772977,66.375
"1739","Portland-Vancouver-Hillsboro, OR-WA","38900","aerospace",10.4703801945181,59,12,55.8453117772977,41.4166666666667
"1740","Portland-Vancouver-Hillsboro, OR-WA","38900"," greentech",8.50718390804598,59,9,55.8453117772977,64.2222222222222
"1741","Portland-Vancouver-Hillsboro, OR-WA","38900"," privacy",8.50718390804598,59,7,55.8453117772977,94.8571428571429
"1742","Portland-Vancouver-Hillsboro, OR-WA","38900","biopharma",8.00676132521974,59,10,55.8453117772977,73.5
"1743","Portland-Vancouver-Hillsboro, OR-WA","38900","computer",8.00676132521974,59,23,55.8453117772977,31.1739130434783
"1744","Portland-Vancouver-Hillsboro, OR-WA","38900"," enterprise applications",7.16394434361766,59,13,55.8453117772977,68.3076923076923
"1745","Portland-Vancouver-Hillsboro, OR-WA","38900"," navigation",7.16394434361766,59,11,55.8453117772977,54.5454545454545
"1746","Portland-Vancouver-Hillsboro, OR-WA","38900"," loyalty programs",6.48166392993979,59,9,55.8453117772977,83.5555555555556
"1747","Portland-Vancouver-Hillsboro, OR-WA","38900"," virtual reality",6.48166392993979,59,11,55.8453117772977,45.0909090909091
"1748","Portland-Vancouver-Hillsboro, OR-WA","38900"," crowdfunding",5.67145593869732,59,11,55.8453117772977,60.7272727272727
"1749","Portland-Vancouver-Hillsboro, OR-WA","38900"," energy management",5.67145593869732,59,12,55.8453117772977,72
"1750","Portland-Vancouver-Hillsboro, OR-WA","38900"," energy storage",5.44459770114943,59,14,55.8453117772977,49.2142857142857
"1751","Portland-Vancouver-Hillsboro, OR-WA","38900"," online portals",5.44459770114943,59,21,55.8453117772977,44.1428571428571
"1752","Portland-Vancouver-Hillsboro, OR-WA","38900"," wearables",5.44459770114943,59,14,55.8453117772977,46.3571428571429
"1753","Portland-Vancouver-Hillsboro, OR-WA","38900"," semiconductor",5.04129416773095,59,12,55.8453117772977,56.4166666666667
"1754","Portland-Vancouver-Hillsboro, OR-WA","38900"," autonomous vehicles",4.53716475095785,59,13,55.8453117772977,41
"1755","Portland-Vancouver-Hillsboro, OR-WA","38900"," digital marketing",4.00338066260987,59,18,55.8453117772977,60.1666666666667
"1756","Portland-Vancouver-Hillsboro, OR-WA","38900"," food delivery",4.00338066260987,59,13,55.8453117772977,68.8461538461538
"1757","Portland-Vancouver-Hillsboro, OR-WA","38900"," industrial automation",3.88899835796387,59,15,55.8453117772977,51.2
"1758","Portland-Vancouver-Hillsboro, OR-WA","38900"," sales automation",3.78097062579821,59,14,55.8453117772977,66.9285714285714
"1759","Portland-Vancouver-Hillsboro, OR-WA","38900"," e-learning",3.58197217180883,59,16,55.8453117772977,71.9375
"1760","Portland-Vancouver-Hillsboro, OR-WA","38900"," pharmaceutical",3.58197217180883,59,34,55.8453117772977,33.5
"1761","Portland-Vancouver-Hillsboro, OR-WA","38900"," cloud infrastructure",3.49012673150604,59,9,55.8453117772977,95.1111111111111
"1762","Portland-Vancouver-Hillsboro, OR-WA","38900"," data integration",3.2408319649699,59,17,55.8453117772977,64.8823529411765
"1763","Portland-Vancouver-Hillsboro, OR-WA","38900"," therapeutics",3.02477650063857,59,24,55.8453117772977,39.75
"1764","Portland-Vancouver-Hillsboro, OR-WA","38900"," ios",2.86557773744707,59,21,55.8453117772977,53.1428571428571
"1765","Portland-Vancouver-Hillsboro, OR-WA","38900"," drones",2.7778559699742,59,18,55.8453117772977,59.2222222222222
"1766","Portland-Vancouver-Hillsboro, OR-WA","38900"," predictive analytics",2.7778559699742,59,27,55.8453117772977,46.1111111111111
"1767","Portland-Vancouver-Hillsboro, OR-WA","38900"," brand marketing",2.61759504862953,59,12,55.8453117772977,77.0833333333333
"1768","Portland-Vancouver-Hillsboro, OR-WA","38900"," internet of things",2.37755358128796,59,38,55.8453117772977,35.8684210526316
"1769","Portland-Vancouver-Hillsboro, OR-WA","38900"," developer platform",2.34680935394372,59,25,55.8453117772977,40.72
"1770","Portland-Vancouver-Hillsboro, OR-WA","38900"," mhealth",2.06234761407175,59,21,55.8453117772977,49.8095238095238
"1771","Portland-Vancouver-Hillsboro, OR-WA","38900"," edtech",1.97268032650342,59,19,55.8453117772977,60.7894736842105
"1772","Portland-Vancouver-Hillsboro, OR-WA","38900"," crm",1.94449917898194,59,17,55.8453117772977,56.2941176470588
"1773","Portland-Vancouver-Hillsboro, OR-WA","38900"," analytics",1.89048531289911,59,18,55.8453117772977,60.3333333333333
"1774","Portland-Vancouver-Hillsboro, OR-WA","38900"," social media",1.75632183908046,59,26,55.8453117772977,51.1153846153846
"1775","Portland-Vancouver-Hillsboro, OR-WA","38900"," music",1.74506336575302,59,22,55.8453117772977,43.5909090909091
"1776","Portland-Vancouver-Hillsboro, OR-WA","38900"," food processing",1.65993832352117,59,27,55.8453117772977,47.962962962963
"1777","Portland-Vancouver-Hillsboro, OR-WA","38900"," messaging",1.54676071055381,59,19,55.8453117772977,64.3684210526316
"1778","Portland-Vancouver-Hillsboro, OR-WA","38900"," electronics",1.52938137672737,59,26,55.8453117772977,46.6538461538462
"1779","Portland-Vancouver-Hillsboro, OR-WA","38900"," genetics",1.49576859921687,59,19,55.8453117772977,54.0526315789474
"1780","Portland-Vancouver-Hillsboro, OR-WA","38900"," health diagnostics",1.47951024487756,59,45,55.8453117772977,30.7333333333333
"1781","Portland-Vancouver-Hillsboro, OR-WA","38900"," marketing automation",1.30879752431477,59,28,55.8453117772977,47.1785714285714
"1782","Portland-Vancouver-Hillsboro, OR-WA","38900"," fintech",1.30046123435098,59,37,55.8453117772977,37.7297297297297
"1783","Portland-Vancouver-Hillsboro, OR-WA","38900"," computer",1.23740856844305,59,24,55.8453117772977,39.7083333333333
"1784","Portland-Vancouver-Hillsboro, OR-WA","38900"," network security",1.23740856844305,59,17,55.8453117772977,49.1764705882353
"1785","Portland-Vancouver-Hillsboro, OR-WA","38900"," robotics",1.21531198686371,59,27,55.8453117772977,41.4444444444444
"1786","Portland-Vancouver-Hillsboro, OR-WA","38900"," security",1.15351646210793,59,22,55.8453117772977,50.5454545454545
"1787","Portland-Vancouver-Hillsboro, OR-WA","38900"," medical",1.14142509458059,59,97,55.8453117772977,16.4742268041237
"1788","Portland-Vancouver-Hillsboro, OR-WA","38900"," saas",1.00639513884463,59,59,55.8453117772977,28.4915254237288
"1789","Pittsburgh, PA","38300"," battery",37.00625,48,4,55.7845102631959,86
"1790","Pittsburgh, PA","38300"," video advertising",37.00625,48,3,55.7845102631959,100.666666666667
"1791","Pittsburgh, PA","38300"," satellite communication",29.605,48,5,55.7845102631959,87.4
"1792","Pittsburgh, PA","38300","cyber security",21.1464285714286,48,6,55.7845102631959,80.6666666666667
"1793","Pittsburgh, PA","38300"," recycling",18.503125,48,7,55.7845102631959,84.7142857142857
"1794","Pittsburgh, PA","38300"," autonomous vehicles",14.8025,48,13,55.7845102631959,41
"1795","Pittsburgh, PA","38300"," fleet management",12.3354166666667,48,6,55.7845102631959,92.3333333333333
"1796","Pittsburgh, PA","38300"," power grid",11.3865384615385,48,9,55.7845102631959,69.8888888888889
"1797","Pittsburgh, PA","38300"," mapping services",8.70735294117647,48,10,55.7845102631959,56.6
"1798","Pittsburgh, PA","38300"," public safety",8.22361111111111,48,11,55.7845102631959,58.3636363636364
"1799","Pittsburgh, PA","38300"," geospatial",7.79078947368421,48,9,55.7845102631959,80.6666666666667
"1800","Pittsburgh, PA","38300"," home health care",7.79078947368421,48,14,55.7845102631959,65.8571428571429
"1801","Pittsburgh, PA","38300"," social media marketing",7.79078947368421,48,10,55.7845102631959,87.2
"1802","Pittsburgh, PA","38300"," data storage",6.43586956521739,48,9,55.7845102631959,73.1111111111111
"1803","Pittsburgh, PA","38300"," energy management",6.16770833333333,48,12,55.7845102631959,72
"1804","Pittsburgh, PA","38300"," energy storage",5.921,48,14,55.7845102631959,49.2142857142857
"1805","Pittsburgh, PA","38300"," sensor",4.93416666666667,48,14,55.7845102631959,66.9285714285714
"1806","Pittsburgh, PA","38300"," computer vision",4.85327868852459,48,12,55.7845102631959,58.75
"1807","Pittsburgh, PA","38300"," medical device",4.79710648148148,48,60,55.7845102631959,24.3666666666667
"1808","Pittsburgh, PA","38300"," cannabis",4.62578125,48,16,55.7845102631959,63.1875
"1809","Pittsburgh, PA","38300"," mobile devices",4.62578125,48,15,55.7845102631959,67.7333333333333
"1810","Pittsburgh, PA","38300"," mhealth",4.48560606060606,48,21,55.7845102631959,49.8095238095238
"1811","Pittsburgh, PA","38300","computer",4.35367647058824,48,23,55.7845102631959,31.1739130434783
"1812","Pittsburgh, PA","38300"," industrial automation",4.22928571428571,48,15,55.7845102631959,51.2
"1813","Pittsburgh, PA","38300"," robotics",3.96495535714286,48,27,55.7845102631959,41.4444444444444
"1814","Pittsburgh, PA","38300"," music",3.79551282051282,48,22,55.7845102631959,43.5909090909091
"1815","Pittsburgh, PA","38300"," therapeutics",3.28944444444444,48,24,55.7845102631959,39.75
"1816","Pittsburgh, PA","38300"," natural language processing",3.08385416666667,48,10,55.7845102631959,79.4
"1817","Pittsburgh, PA","38300"," online portals",2.9605,48,21,55.7845102631959,44.1428571428571
"1818","Pittsburgh, PA","38300"," life science",2.81952380952381,48,29,55.7845102631959,36.1379310344828
"1819","Pittsburgh, PA","38300"," restaurants",2.5969298245614,48,22,55.7845102631959,38.8636363636364
"1820","Pittsburgh, PA","38300"," health diagnostics",2.41345108695652,48,45,55.7845102631959,30.7333333333333
